time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0234470203863,0.267278481795,11.7240495071,0.154887053404,6.27244991238,0.0,-0.0291480887729,0.79868501068,2.69448311858,0.230916349774,-0.051949628716,0.0,445.1033135073281,443.63554163712246,444.5267857649975,446.36485974825365
1.3800000000000008,-0.0249750059756,0.31824047997,11.8872481647,0.169096649188,6.26857153821,0.0,-0.0214409265395,0.901327237646,2.74496682405,0.242788227885,-0.0774486496505,0.0,442.92586048852723,440.9503217652525,438.1241817894726,438.53118356434726
1.4400000000000008,-0.026046052924,0.374696194528,12.0480223453,0.184435574828,6.2640480224,0.0,-0.0139394615025,0.981615098873,2.61440455379,0.268590290714,-0.0733155242817,0.0,377.50964031668695,378.12947817346026,375.5650399140715,377.4723160625549
1.5000000000000009,-0.0264088829744,0.437995706645,12.2104963319,0.20071992247,6.25904673981,0.0,0.00238643248702,1.13004097571,2.80012116423,0.274262148366,-0.0934961534849,0.0,483.5778555990361,482.2445315316273,484.05744014383686,483.8175837045707
1.560000000000001,-0.0257728216351,0.509748799334,12.3800262991,0.217386443097,6.2534786637,0.0,0.0193455205256,1.26320571416,2.85018104594,0.281322672184,-0.0921024696056,0.0,443.5531315420809,443.9242977778073,443.3583911346638,443.2503137522919
1.620000000000001,-0.024000120977,0.589866796757,12.5527485073,0.234601717648,6.24670775086,0.0,0.0403530112149,1.40890980296,2.90642282507,0.292571320127,-0.133787428497,0.0,449.6670098274572,446.4986700148957,446.1180590335799,446.33256496271605
1.680000000000001,-0.0208582613563,0.678856834741,12.727943772,0.251655178683,6.23907515161,0.0,0.0650907865984,1.55888544579,2.93269641411,0.275820106082,-0.120577086539,0.0,438.2150709186065,439.6880685601072,440.2354781337926,438.08408220626177
1.740000000000001,-0.0157179137714,0.779200203869,12.9124924592,0.269692330974,6.23094558969,0.0,0.107221476122,1.78769106104,3.21666055399,0.325666796541,-0.150571923617,0.0,520.5767612068727,518.7856168238116,519.1219436390619,521.9349734805097
1.8000000000000012,-0.00820796030622,0.89182021039,13.1070617161,0.290027498645,6.22202071519,0.0,0.14396088274,1.96801170834,3.26785261607,0.35228593834,-0.14691256123,0.0,453.29540674686575,454.0097243107491,453.0722525481654,454.40170456870584
1.8600000000000012,0.00144257588716,1.01452761627,13.3008898796,0.311244839029,6.21238704052,0.0,0.178468723221,2.12380430544,3.19258077743,0.354967699983,-0.174327234943,0.0,413.8847270619427,411.84133041813124,412.4193701409953,411.75117204719044
1.9200000000000013,0.0133265723424,1.14691904922,13.4901550468,0.332810633801,6.20235295075,0.0,0.218474415233,2.29080413752,3.11566256701,0.363923859317,-0.160082475108,0.0,412.12637661271816,413.8915106265596,413.48837064106897,413.3769593475271
1.9800000000000013,0.0281395735455,1.29112563498,13.6789058691,0.354133907827,6.19360925658,0.0,0.276142729247,2.51779865236,3.17449158742,0.346803889058,-0.131248043784,0.0,460.2006251944248,462.94975282699784,463.88226885314253,461.58609290032217
2.0400000000000014,0.0463261691842,1.44834460467,13.8683529421,0.374328047322,6.18629112753,0.0,0.330701191859,2.72429713617,3.13941604082,0.326264807327,-0.112607018597,0.0,432.5054914579731,434.4719413797656,434.55652202773547,431.89375467757645
2.1000000000000014,0.0681734931982,1.61924032621,14.0580130628,0.393907621061,6.17914774826,0.0,0.398161023203,2.9736333095,3.18102223751,0.326404507539,-0.125573953417,0.0,462.2540145859167,461.5392180091403,463.2969914213027,462.4499929903946
2.1600000000000015,0.0943746791312,1.8060213066,14.2513817198,0.414408770793,6.17086870632,0.0,0.475944754719,3.25380911803,3.26258230034,0.35711657117,-0.150525724668,0.0,479.6069874101257,478.0411273083307,479.122142539987,480.62570722564175
2.2200000000000015,0.125107490473,2.00886275754,14.4468852455,0.436132890218,6.1611336669,0.0,0.549281443387,3.50897563595,3.25261554519,0.3670748511,-0.174092990152,0.0,453.8359067369401,452.3438291303579,452.80864980209327,452.6727843993791
2.2800000000000016,0.160295821538,2.22690282887,14.6406280443,0.45868635969,6.14958519322,0.0,0.624567165723,3.76038661233,3.20399166399,0.384787938442,-0.211030689934,0.0,444.4681305822929,441.87858430928014,442.5209564822039,443.02280379011626
2.3400000000000016,0.20045242098,2.46114781851,14.8328332178,0.483417238602,6.13748267177,0.0,0.71502274313,4.04920524845,3.20074015563,0.439809858207,-0.192311534607,0.0,462.15443867108195,464.2583783817109,461.43815688838805,464.82526151457074
2.4000000000000017,0.245501246244,2.71070088134,15.0200338027,0.510443307112,6.12517351569,0.0,0.787435606723,4.27067067323,3.0381906237,0.461134730976,-0.218106774339,0.0,408.34818403186006,406.55873007492215,408.1239729896407,408.8984209469436
2.4600000000000017,0.296022854673,2.9767383752,15.2023796468,0.538286889361,6.1119449831,0.0,0.897690565726,4.5987075678,3.03725538084,0.467040574623,-0.222882901046,0.0,472.9172444243208,473.1712613158719,473.6824534845369,472.9360856936453
2.520000000000002,0.35292621819,3.2614235209,15.3819203424,0.566382457593,6.09896960733,0.0,1.00003262711,4.8921143534,2.94527888476,0.469509821901,-0.209579537617,0.0,445.19988473574546,446.9691022035661,446.5140403804292,445.471732180336
2.580000000000002,0.416411625697,3.56470502666,15.5566424335,0.594772788082,6.08557082217,0.0,1.11707934276,5.21843933589,2.87617759179,0.476892428901,-0.237190701938,0.0,461.2487169148341,459.63775602779754,461.3453357710641,460.68022865620725
2.640000000000002,0.486641840152,3.88647787147,15.7247591802,0.624177234917,6.0709786946,0.0,1.22486476214,5.50840709005,2.72561875084,0.503369977254,-0.249278342248,0.0,435.7912418312292,435.4684799331369,434.1073806708431,435.08583250839536
2.700000000000002,0.563456153836,4.22566823859,15.8831376844,0.655264611414,6.05605261658,0.0,1.33652162092,5.798959788,2.55148764589,0.532999671914,-0.24826412374,0.0,431.07156715163234,431.9160956952142,430.5498905668541,431.7529855322547
2.760000000000002,0.64769533783,4.5839213307,16.0324532311,0.687055775699,6.04039121005,0.0,1.472379283,6.14362321069,2.42268249857,0.526721731641,-0.273920457916,0.0,458.31878272148936,456.972977651567,458.10128467942576,456.1415935324236
2.820000000000002,0.739272437064,4.96044402384,16.1703461157,0.719173418333,6.02372674183,0.0,1.58105840732,6.40791210362,2.17187821906,0.543940333423,-0.281603929054,0.0,411.19840349298573,411.3473249187009,411.14265538397257,411.2486221966353
2.880000000000002,0.839183650431,5.35702164653,16.2973723007,0.752230408877,6.00719853679,0.0,1.75020216413,6.81159851466,2.05842480359,0.558067696869,-0.269305799476,0.0,478.5530056635408,480.3627727606274,480.9943056817768,480.60480187336486
2.940000000000002,0.949017503962,5.77691563549,16.4158011213,0.786890110486,5.99123798884,0.0,1.91162422311,7.18502906699,1.88563249454,0.597449340678,-0.262704882383,0.0,464.19220509965197,465.56264774061964,465.3146513897925,466.93496690684344
3.000000000000002,1.06749926629,6.21649650573,16.5204325181,0.82240459015,5.97601613507,0.0,2.0383236341,7.46796804038,1.59968559216,0.586361009379,-0.244620460886,0.0,420.00328938943625,422.47982598210814,422.6541313225462,419.9570211135776
3.0600000000000023,1.19396962047,6.67375246295,16.6080218851,0.858336834543,5.96136923165,0.0,2.17776812864,7.77389778943,1.31725399821,0.611504340986,-0.2436210025,0.0,431.3295884626295,432.22011985835434,431.8822080791217,432.39969319921295
3.1200000000000023,1.32983399499,7.15150280176,16.6799435279,0.895826330973,5.94647310976,0.0,2.35128439863,8.15056874403,1.07635052449,0.638303053948,-0.252988576879,0.0,464.8228457289598,464.8569621771269,464.03231686899517,464.46957147497
3.1800000000000024,1.47652812386,7.65256331163,16.7373011429,0.934474588776,5.9309862352,0.0,2.53861966286,8.55046914066,0.831346415106,0.650088551266,-0.263323634241,0.0,476.4432216307583,476.45545521031164,476.7035388292106,475.808722461652
3.2400000000000024,1.63310629244,8.17441164064,16.7769323635,0.973871829101,5.91409863241,0.0,2.68080655432,8.84377177627,0.486806744429,0.663246889051,-0.299795267011,0.0,434.7133514062737,432.41901796809435,434.3929435380155,433.6179218051212
3.3000000000000025,1.79719443446,8.71146123484,16.7938095146,1.01494878418,5.89580718907,0.0,2.78898449412,9.05739047537,0.0737903639251,0.706151832805,-0.309981772366,0.0,400.478175534759,400.56107709058244,397.3623875723611,399.47180404880424
3.3600000000000025,1.96915889629,9.2640241593,16.7872144589,1.05751718892,5.87717189808,0.0,2.94308047608,9.35999619429,-0.296876524699,0.712883203757,-0.311230032958,0.0,440.9768205385466,441.93410012754345,442.28202855664154,440.76533505477556
3.4200000000000026,2.15067830145,9.83512592013,16.7581047222,1.10119151115,5.85794205788,0.0,3.10727943711,9.67489432518,-0.676910313763,0.743105408516,-0.329891357369,0.0,451.43294160569866,450.935550295143,450.43174642480585,450.8526086862475
3.4800000000000026,2.34089324903,10.4226016582,16.7044367289,1.14679259886,5.83802419078,0.0,3.23289871401,9.90610766281,-1.11455978646,0.777098117891,-0.334084812247,0.0,420.7683015740884,421.57072979000037,420.62393154637067,421.4444051134672
3.5400000000000027,2.53956286068,11.0255180025,16.6248333835,1.19425366767,5.81810383348,0.0,3.38873943349,10.1887654017,-1.54215188324,0.805113783745,-0.329942815174,0.0,447.1273679904591,448.67078702777013,447.04969232270577,447.0890996522836
3.6000000000000028,2.74702747954,11.6441645354,16.5186387514,1.24322395067,5.79715484454,0.0,3.52592080292,10.4304348238,-2.00049276523,0.827381535894,-0.368585689046,0.0,438.0593037183751,435.86849056096304,438.259339026404,437.72932132100397
3.660000000000003,2.96153629237,12.2750246595,16.3837922875,1.29376764547,5.77527434473,0.0,3.62353788287,10.5963062229,-2.49634820296,0.857564798991,-0.36075633154,0.0,411.50601682027167,413.62657796442465,411.6306033865004,411.84962396099496
